-2	12.5
-2	17.5
-3	22.5
-3	27.5
-3	32.5
-3	37.5
-3	42.5
-3	47.5
-3	52.5
-3	57.5
-3	62.5
-3	67.5
-3	72.5
-3	77.5
-3	82.5
-3	87.5
-3	92.5
-3	97.5
-3	102.5
-2	107.5
0	112.5
0	117.5
0	122.5
0	127.5
0	132.5
0	137.5
0	142.5
-1	147.5
-1	152.5
-2	157.5
-2	162.5
-2	167.5
0	172.5
0	177.5
0	182.5
-1	187.5
0	192.5
-1	197.5
-2	202.5
0	207.5
0	212.5
0	217.5
0	222.5
0	227.5
-1	232.5
-2	237.5
0	242.5
0	247.5
0	252.5
0	257.5
0	262.5
-2	267.5
0	272.5
0	277.5
0	282.5
0	287.5
-2	292.5
-2	297.5
-3	302.5
-2	307.5
-3	312.5
-2	317.5
0	322.5
0	327.5
0	332.5
-2	337.5
-3	342.5
-2	347.5
-3	352.5
-3	357.5
-3	362.5
-2	367.5
0	372.5
0	377.5
0	382.5
0	387.5
0	392.5
0	397.5
0	402.5
0	407.5
0	412.5
-2	417.5
-2	422.5
0	427.5
0	432.5
0	437.5
0	442.5
0	447.5
0	452.5
-1	457.5
0	462.5
0	467.5
0	472.5
-1	477.5
0	482.5
0	487.5
0	492.5
0	497.5
0	502.5
0	507.5
0	512.5
0	517.5
0	522.5
-2	527.5
-1	532.5
-2	537.5
-2	542.5
-2	547.5
-3	552.5
-2	557.5
-3	562.5
-2	567.5
-3	572.5
-3	577.5
-3	582.5
-3	587.5
-3	592.5
-3	597.5
-2	602.5
-2	607.5
-2	612.5
-2	617.5
-3	622.5
-2	627.5
0	632.5
0	637.5
0	642.5
0	647.5
0	652.5
0	657.5
0	662.5
0	667.5
0	672.5
0	677.5
0	682.5
0	687.5
0	692.5
0	697.5
-2	702.5
-3	707.5
-3	712.5
-2	717.5
-2	722.5
-2	727.5
-2	732.5
-2	737.5
0	742.5
0	747.5
0	752.5
0	757.5
0	762.5
0	767.5
0	772.5
