-2	12.5
-2	17.5
-2	22.5
-2	27.5
-2	32.5
-2	37.5
-2	42.5
-2	47.5
-2	52.5
-3	57.5
-3	62.5
-3	67.5
-3	72.5
-3	77.5
0	82.5
0	87.5
0	92.5
-3	97.5
-3	102.5
-3	107.5
0	112.5
-3	117.5
0	122.5
0	127.5
0	132.5
0	137.5
0	142.5
0	147.5
0	152.5
0	157.5
-2	162.5
0	167.5
0	172.5
0	177.5
0	182.5
0	187.5
0	192.5
0	197.5
-2	202.5
-2	207.5
-2	212.5
-2	217.5
-2	222.5
-3	227.5
-2	232.5
0	237.5
0	242.5
0	247.5
0	252.5
-2	257.5
0	262.5
0	267.5
0	272.5
0	277.5
-2	282.5
-2	287.5
-2	292.5
-2	297.5
-2	302.5
-2	307.5
0	312.5
0	317.5
0	322.5
0	327.5
0	332.5
0	337.5
0	342.5
0	347.5
-2	352.5
-3	357.5
-2	362.5
-2	367.5
-2	372.5
-2	377.5
-2	382.5
-2	387.5
0	392.5
0	397.5
0	402.5
0	407.5
-2	412.5
-2	417.5
0	422.5
0	427.5
0	432.5
0	437.5
-3	442.5
-2	447.5
0	452.5
0	457.5
0	462.5
0	467.5
-2	472.5
-2	477.5
-2	482.5
0	487.5
0	492.5
0	497.5
-2	502.5
-2	507.5
0	512.5
0	517.5
-2	522.5
0	527.5
0	532.5
0	537.5
0	542.5
-2	547.5
-2	552.5
-2	557.5
-2	562.5
0	567.5
0	572.5
-3	577.5
0	582.5
0	587.5
0	592.5
-2	597.5
-2	602.5
-2	607.5
0	612.5
0	617.5
0	622.5
0	627.5
0	632.5
0	637.5
0	642.5
0	647.5
0	652.5
0	657.5
-1	662.5
-2	667.5
-2	672.5
-2	677.5
-3	682.5
-3	687.5
-3	692.5
0	697.5
0	702.5
-1	707.5
-2	712.5
0	717.5
0	722.5
-2	727.5
0	732.5
0	737.5
0	742.5
0	747.5
-2	752.5
-2	757.5
-3	762.5
-3	767.5
-3	772.5
-3	777.5
-3	782.5
-3	787.5
-3	792.5
-2	797.5
0	802.5
0	807.5
0	812.5
0	817.5
-2	822.5
-2	827.5
-3	832.5
-3	837.5
-3	842.5
-3	847.5
-3	852.5
-3	857.5
-2	862.5
0	867.5
0	872.5
