0	12.5
0	17.5
-2	22.5
-2	27.5
-3	32.5
-3	37.5
-3	42.5
-3	47.5
-3	52.5
-3	57.5
-3	62.5
-2	67.5
0	72.5
0	77.5
-2	82.5
-3	87.5
-3	92.5
-3	97.5
-3	102.5
-3	107.5
-3	112.5
0	117.5
0	122.5
0	127.5
0	132.5
0	137.5
0	142.5
0	147.5
-2	152.5
-2	157.5
0	162.5
0	167.5
0	172.5
0	177.5
0	182.5
0	187.5
0	192.5
0	197.5
0	202.5
0	207.5
0	212.5
-2	217.5
0	222.5
0	227.5
0	232.5
0	237.5
-2	242.5
-2	247.5
-2	252.5
-2	257.5
-1	262.5
0	267.5
0	272.5
-2	277.5
0	282.5
0	287.5
0	292.5
-2	297.5
-2	302.5
0	307.5
0	312.5
0	317.5
0	322.5
0	327.5
0	332.5
0	337.5
-2	342.5
-2	347.5
-2	352.5
-2	357.5
-3	362.5
-3	367.5
-3	372.5
-2	377.5
-2	382.5
-2	387.5
0	392.5
0	397.5
0	402.5
-2	407.5
-3	412.5
0	417.5
0	422.5
-2	427.5
-2	432.5
0	437.5
0	442.5
-2	447.5
-2	452.5
-3	457.5
0	462.5
0	467.5
0	472.5
0	477.5
0	482.5
0	487.5
-2	492.5
0	497.5
0	502.5
0	507.5
0	512.5
-2	517.5
0	522.5
0	527.5
0	532.5
0	537.5
0	542.5
-2	547.5
-2	552.5
-2	557.5
-2	562.5
-2	567.5
0	572.5
0	577.5
-2	582.5
-3	587.5
-3	592.5
-3	597.5
0	602.5
0	607.5
0	612.5
0	617.5
-2	622.5
-2	627.5
0	632.5
0	637.5
0	642.5
0	647.5
0	652.5
0	657.5
0	662.5
0	667.5
0	672.5
0	677.5
0	682.5
0	687.5
-2	692.5
-2	697.5
-2	702.5
-2	707.5
-2	712.5
-3	717.5
-3	722.5
0	727.5
0	732.5
0	737.5
0	742.5
0	747.5
0	752.5
0	757.5
0	762.5
0	767.5
-2	772.5
-2	777.5
-3	782.5
-3	787.5
-2	792.5
-3	797.5
-2	802.5
-2	807.5
-3	812.5
-3	817.5
-3	822.5
-3	827.5
-3	832.5
-3	837.5
-3	842.5
-3	847.5
-3	852.5
-2	857.5
0	862.5
0	867.5
-2	872.5
-2	877.5
0	882.5
