0	12.5
0	17.5
0	22.5
0	27.5
0	32.5
0	37.5
-2	42.5
-2	47.5
-2	52.5
-2	57.5
0	62.5
0	67.5
-2	72.5
-3	77.5
-3	82.5
0	87.5
0	92.5
0	97.5
-2	102.5
-2	107.5
-2	112.5
-2	117.5
0	122.5
0	127.5
0	132.5
0	137.5
0	142.5
0	147.5
0	152.5
0	157.5
0	162.5
0	167.5
0	172.5
0	177.5
0	182.5
0	187.5
0	192.5
0	197.5
0	202.5
0	207.5
0	212.5
0	217.5
0	222.5
0	227.5
0	232.5
-2	237.5
-2	242.5
-3	247.5
-2	252.5
-2	257.5
0	262.5
0	267.5
0	272.5
0	277.5
-2	282.5
-2	287.5
-2	292.5
-2	297.5
0	302.5
0	307.5
0	312.5
0	317.5
-2	322.5
-2	327.5
0	332.5
0	337.5
0	342.5
-2	347.5
-3	352.5
0	357.5
0	362.5
-1	367.5
-2	372.5
-3	377.5
-3	382.5
-3	387.5
-3	392.5
0	397.5
-2	402.5
-2	407.5
-2	412.5
-3	417.5
0	422.5
0	427.5
0	432.5
-2	437.5
-3	442.5
0	447.5
0	452.5
0	457.5
-2	462.5
-3	467.5
-3	472.5
-3	477.5
-2	482.5
-3	487.5
-3	492.5
-2	497.5
0	502.5
-2	507.5
-2	512.5
-3	517.5
0	522.5
0	527.5
0	532.5
0	537.5
-2	542.5
-3	547.5
-3	552.5
-2	557.5
0	562.5
0	567.5
0	572.5
0	577.5
0	582.5
0	587.5
0	592.5
0	597.5
-2	602.5
-2	607.5
-2	612.5
0	617.5
0	622.5
-2	627.5
-2	632.5
0	637.5
0	642.5
0	647.5
0	652.5
0	657.5
0	662.5
0	667.5
0	672.5
0	677.5
0	682.5
0	687.5
0	692.5
-1	697.5
0	702.5
0	707.5
0	712.5
0	717.5
0	722.5
-1	727.5
0	732.5
0	737.5
0	742.5
-1	747.5
-1	752.5
-1	757.5
-2	762.5
-2	767.5
-2	772.5
-2	777.5
-2	782.5
-2	787.5
-2	792.5
0	797.5
0	802.5
0	807.5
0	812.5
0	817.5
-2	822.5
0	827.5
0	832.5
0	837.5
-1	842.5
0	847.5
-2	852.5
0	857.5
