-1	12.5
0	17.5
0	22.5
0	27.5
-1	32.5
0	37.5
0	42.5
0	47.5
-2	52.5
0	57.5
-2	62.5
-2	67.5
0	72.5
0	77.5
0	82.5
-2	87.5
-2	92.5
0	97.5
0	102.5
0	107.5
0	112.5
0	117.5
0	122.5
0	127.5
0	132.5
0	137.5
0	142.5
0	147.5
0	152.5
0	157.5
-2	162.5
-2	167.5
-2	172.5
-2	177.5
-2	182.5
0	187.5
-2	192.5
-2	197.5
-2	202.5
-2	207.5
-2	212.5
-2	217.5
-2	222.5
-1	227.5
0	232.5
0	237.5
0	242.5
0	247.5
-2	252.5
0	257.5
0	262.5
0	267.5
0	272.5
0	277.5
0	282.5
-2	287.5
-2	292.5
0	297.5
0	302.5
0	307.5
0	312.5
0	317.5
0	322.5
0	327.5
0	332.5
0	337.5
-2	342.5
-2	347.5
-2	352.5
-2	357.5
-2	362.5
-2	367.5
-2	372.5
-2	377.5
-2	382.5
-2	387.5
0	392.5
0	397.5
0	402.5
0	407.5
0	412.5
0	417.5
0	422.5
0	427.5
-2	432.5
-2	437.5
-2	442.5
-2	447.5
0	452.5
0	457.5
0	462.5
0	467.5
0	472.5
0	477.5
0	482.5
-2	487.5
-2	492.5
0	497.5
0	502.5
0	507.5
0	512.5
-3	517.5
-3	522.5
-3	527.5
-3	532.5
-2	537.5
0	542.5
0	547.5
0	552.5
0	557.5
0	562.5
0	567.5
-2	572.5
-2	577.5
0	582.5
0	587.5
0	592.5
0	597.5
0	602.5
0	607.5
0	612.5
0	617.5
-2	622.5
-2	627.5
-2	632.5
0	637.5
0	642.5
0	647.5
-2	652.5
-2	657.5
-2	662.5
0	667.5
0	672.5
0	677.5
0	682.5
-2	687.5
-2	692.5
-2	697.5
0	702.5
0	707.5
0	712.5
0	717.5
-2	722.5
0	727.5
0	732.5
0	737.5
-2	742.5
-2	747.5
0	752.5
0	757.5
0	762.5
0	767.5
0	772.5
0	777.5
-1	782.5
-1	787.5
-2	792.5
0	797.5
0	802.5
0	807.5
0	812.5
0	817.5
0	822.5
0	827.5
0	832.5
-2	837.5
-2	842.5
-2	847.5
-3	852.5
-3	857.5
-3	862.5
-2	867.5
0	872.5
0	877.5
0	882.5
0	887.5
0	892.5
0	897.5
0	902.5
0	907.5
0	912.5
0	917.5
-1	922.5
-1	927.5
