-1	12.5
-1	17.5
-1	22.5
0	27.5
0	32.5
0	37.5
0	42.5
-1	47.5
-2	52.5
-2	57.5
0	62.5
0	67.5
0	72.5
0	77.5
0	82.5
0	87.5
0	92.5
0	97.5
0	102.5
0	107.5
0	112.5
0	117.5
0	122.5
0	127.5
0	132.5
0	137.5
0	142.5
0	147.5
0	152.5
0	157.5
-1	162.5
0	167.5
0	172.5
0	177.5
-1	182.5
-1	187.5
-1	192.5
0	197.5
0	202.5
0	207.5
0	212.5
0	217.5
0	222.5
0	227.5
0	232.5
0	237.5
0	242.5
0	247.5
0	252.5
0	257.5
0	262.5
0	267.5
0	272.5
0	277.5
0	282.5
-1	287.5
0	292.5
0	297.5
0	302.5
0	307.5
-1	312.5
-1	317.5
0	322.5
0	327.5
0	332.5
0	337.5
0	342.5
0	347.5
0	352.5
0	357.5
0	362.5
0	367.5
0	372.5
0	377.5
0	382.5
0	387.5
0	392.5
0	397.5
0	402.5
-2	407.5
0	412.5
0	417.5
0	422.5
0	427.5
0	432.5
0	437.5
0	442.5
0	447.5
0	452.5
0	457.5
0	462.5
0	467.5
0	472.5
-1	477.5
-2	482.5
0	487.5
0	492.5
0	497.5
-2	502.5
0	507.5
0	512.5
0	517.5
0	522.5
0	527.5
0	532.5
0	537.5
0	542.5
0	547.5
-1	552.5
-1	557.5
-1	562.5
-1	567.5
0	572.5
0	577.5
0	582.5
-2	587.5
-2	592.5
0	597.5
0	602.5
0	607.5
0	612.5
-2	617.5
0	622.5
0	627.5
0	632.5
0	637.5
-1	642.5
0	647.5
0	652.5
0	657.5
0	662.5
0	667.5
0	672.5
-2	677.5
-2	682.5
-2	687.5
-2	692.5
-2	697.5
-2	702.5
-2	707.5
-2	712.5
0	717.5
0	722.5
0	727.5
-2	732.5
0	737.5
0	742.5
0	747.5
0	752.5
0	757.5
-2	762.5
-2	767.5
-2	772.5
-3	777.5
0	782.5
0	787.5
0	792.5
0	797.5
0	802.5
0	807.5
-2	812.5
-2	817.5
-3	822.5
-3	827.5
0	832.5
0	837.5
0	842.5
-2	847.5
-2	852.5
-3	857.5
-2	862.5
-2	867.5
0	872.5
0	877.5
0	882.5
0	887.5
-1	892.5
0	897.5
0	902.5
0	907.5
-1	912.5
0	917.5
0	922.5
0	927.5
0	932.5
0	937.5
0	942.5
0	947.5
