0	12.5
0	17.5
-3	22.5
-3	27.5
-3	32.5
-3	37.5
0	42.5
-3	47.5
-3	52.5
-3	57.5
-3	62.5
0	67.5
0	72.5
0	77.5
0	82.5
-3	87.5
0	92.5
-2	97.5
0	102.5
-3	107.5
-3	112.5
0	117.5
0	122.5
0	127.5
0	132.5
0	137.5
0	142.5
0	147.5
0	152.5
-2	157.5
-2	162.5
0	167.5
0	172.5
0	177.5
0	182.5
0	187.5
0	192.5
0	197.5
0	202.5
0	207.5
0	212.5
0	217.5
0	222.5
0	227.5
0	232.5
0	237.5
0	242.5
0	247.5
0	252.5
-3	257.5
0	262.5
0	267.5
0	272.5
0	277.5
0	282.5
-2	287.5
-3	292.5
0	297.5
-3	302.5
-3	307.5
0	312.5
0	317.5
0	322.5
0	327.5
-3	332.5
-3	337.5
0	342.5
0	347.5
0	352.5
0	357.5
0	362.5
0	367.5
0	372.5
0	377.5
0	382.5
0	387.5
0	392.5
0	397.5
0	402.5
0	407.5
-3	412.5
-3	417.5
-3	422.5
-3	427.5
0	432.5
0	437.5
0	442.5
0	447.5
0	452.5
0	457.5
0	462.5
0	467.5
0	472.5
0	477.5
0	482.5
-3	487.5
-3	492.5
0	497.5
0	502.5
0	507.5
-2	512.5
-3	517.5
-2	522.5
0	527.5
0	532.5
0	537.5
0	542.5
0	547.5
-2	552.5
-3	557.5
-3	562.5
-3	567.5
-3	572.5
-3	577.5
-2	582.5
0	587.5
0	592.5
0	597.5
-2	602.5
0	607.5
0	612.5
0	617.5
-2	622.5
0	627.5
0	632.5
0	637.5
0	642.5
0	647.5
-3	652.5
-3	657.5
0	662.5
0	667.5
0	672.5
0	677.5
-3	682.5
-3	687.5
0	692.5
0	697.5
0	702.5
0	707.5
-3	712.5
-3	717.5
-3	722.5
-2	727.5
-2	732.5
-3	737.5
-3	742.5
-3	747.5
-2	752.5
0	757.5
0	762.5
0	767.5
0	772.5
0	777.5
0	782.5
0	787.5
-3	792.5
-3	797.5
-3	802.5
0	807.5
0	812.5
0	817.5
0	822.5
0	827.5
0	832.5
0	837.5
0	842.5
-2	847.5
-3	852.5
-3	857.5
-3	862.5
-3	867.5
-3	872.5
0	877.5
0	882.5
0	887.5
0	892.5
0	897.5
0	902.5
